stock_no,product_size,profit,product_type,weight,product_name
3046,4.77,845.24,food,1.77,ice cream
5889,0.76,845.26,food,11.61,roll
4088,0.73,845.33,furniture,2.77,sofa
61,9.92,845.34,furniture,11.56,chair
2477,2.73,845.36,furniture,5.74,cot
9432,7.37,845.41,furniture,1.19,chair
4423,2.74,845.5,food,4.39,ice cream
1715,6.81,845.69,furniture,9.82,sofa
4458,0.62,845.72,food,2.94,quinoa
8330,7.43,845.73,clothing,10.54,shirt
7085,3.23,845.8,food,6.94,yoghurt
710,0.81,845.88,furniture,8.1,desk
3571,7.31,846.12,furniture,18.16,cot
9780,0.25,846.12,furniture,15.25,cot
7689,2.34,846.18,clothing,9.95,trousers
2225,2.26,846.37,clothing,17.34,dress
9777,4.14,846.52,furniture,3.03,dining table
8143,2.19,846.59,furniture,7.6,desk
9921,6.38,846.61,food,19.05,beef
2483,8.81,846.64,furniture,19.64,shelves
302,2.79,846.76,clothing,18.74,shirt
2118,6.83,847.01,clothing,4.87,skirt
1349,7.47,847.08,furniture,17.87,press
1863,1.45,847.15,furniture,3.26,shelves
29,2.89,847.21,clothing,2.4,jeans
5107,9.66,847.22,food,15.08,rice
9146,7.35,847.24,furniture,9.58,shelves
1694,4.12,847.29,furniture,11.21,shelves
1137,0.42,847.49,furniture,19.61,chair
4175,0.06,847.59,food,17.44,wrap
7176,1.01,847.68,clothing,17.98,jeans
9550,3.36,847.84,clothing,16.58,skirt
1250,0.52,847.88,food,6.23,yoghurt
8877,1.73,847.89,furniture,5.32,cot
9604,2.68,847.95,clothing,14.87,underwear
8041,3.82,848.01,furniture,2.57,sofa
6349,4.08,848.03,clothing,11.52,socks
9577,7.12,848.17,furniture,0.15,press
2325,2.17,848.47,furniture,7.41,chair
8072,0.19,848.54,furniture,2.49,press
6726,5.49,848.73,clothing,11.21,skirt
320,1.22,848.84,furniture,1.68,bed
2364,6.11,848.84,food,10.38,whey
5141,0.93,849.09,clothing,8.84,dress
5003,9.78,849.2,food,0.76,yoghurt
4971,8.47,849.37,clothing,7.31,polo
6392,6.99,849.39,clothing,7.08,dress
4201,2.2,849.75,clothing,7.81,shirt
9902,5.19,849.78,furniture,17.61,cot
5530,7.21,849.79,food,7.08,wrap
7517,9.22,849.95,clothing,16.97,shirt
879,6.02,849.98,clothing,7.79,skirt
6047,2.27,850.1,food,18.89,noodles
4842,1.02,850.2,food,8.29,whey
3934,7.92,850.25,clothing,10.08,skirt
3328,6.25,850.26,clothing,2.41,underwear
1490,5.91,850.42,food,9.81,yoghurt
9342,1.33,850.51,furniture,0.86,dining table
8695,6.57,850.67,clothing,17.88,dress
6934,2.24,850.77,food,7.17,wrap
7808,9.99,850.84,clothing,2.04,socks
1727,6.21,850.86,food,14.91,chicken
8926,3.19,850.86,furniture,0.55,cot
7356,6.99,850.99,clothing,4.47,underwear
9835,1.04,851.11,furniture,12.13,sofa
7902,5.8,851.14,clothing,2.34,jeans
989,3.25,851.22,clothing,1.49,shirt
255,4.87,851.33,furniture,0.08,bed
1956,0.8,851.47,furniture,15.02,dining table
9285,2.77,851.69,food,14.41,ice cream
3510,7.79,851.74,furniture,8.36,press
9795,8.3,851.92,food,13.97,beef
3904,7.45,851.94,food,7.34,quinoa
5340,8.0,852.03,clothing,8.46,shirt
432,6.67,852.04,food,15.35,yoghurt
5894,7.71,852.04,furniture,1.49,bed
3969,7.49,852.05,clothing,3.84,skirt
9368,0.52,852.12,clothing,17.58,dress
933,6.17,852.14,food,15.03,wrap
6244,0.68,852.29,furniture,4.74,desk
4361,1.0,852.68,furniture,9.43,dining table
4329,5.42,852.78,food,13.38,yoghurt
3225,0.55,852.8,furniture,9.82,dining table
6352,4.5,853.2,food,2.8,roll
3223,0.9,853.22,clothing,6.36,skirt
2875,5.96,853.36,clothing,4.91,t-shirt
5012,1.17,853.39,food,14.94,bread
7216,0.57,853.45,clothing,18.6,socks
8705,9.03,853.78,furniture,0.53,press
6101,1.98,853.81,food,11.77,beef
8426,9.61,853.85,clothing,9.85,underwear
9520,2.36,853.87,food,5.51,quinoa
9928,0.87,853.95,furniture,4.24,sofa
9194,9.67,853.98,food,16.15,bread
4510,3.27,854.23,furniture,0.04,desk
7510,4.96,854.27,furniture,8.28,chair
3334,1.18,854.31,food,5.11,ice cream
3065,0.37,854.37,furniture,9.19,sofa
657,0.46,854.43,furniture,0.73,dining table
702,2.85,854.44,food,12.43,roll
3399,5.63,854.5,food,1.02,quinoa
1437,4.15,854.58,food,11.78,sauce
8954,0.78,854.84,clothing,16.22,dress
969,7.02,854.89,food,10.35,sauce
2847,2.88,854.93,food,5.6,quinoa
6936,3.51,854.93,furniture,3.12,cot
7992,4.56,855.94,furniture,19.91,sofa
854,9.39,855.95,clothing,17.27,jeans
6279,6.6,856.21,furniture,1.91,desk
7198,2.79,856.3,clothing,11.32,t-shirt
7896,8.38,856.32,food,13.42,ice cream
4468,3.58,856.39,furniture,16.54,sofa
6117,0.54,856.47,clothing,4.45,trousers
3767,1.89,856.52,clothing,6.22,underwear
1534,9.61,856.63,furniture,17.23,chair
8884,2.64,856.7,furniture,1.19,desk
4454,2.73,856.96,food,2.24,wrap
1750,3.24,856.99,furniture,19.62,dining table
9330,5.71,857.0,food,11.54,quinoa
3831,8.8,857.01,furniture,18.53,desk
9079,4.47,857.04,clothing,17.01,jeans
669,4.53,857.06,clothing,14.31,underwear
9999,1.49,857.19,furniture,4.67,dining table
1519,6.45,857.41,furniture,16.18,desk
5034,8.96,857.45,clothing,9.59,skirt
1050,5.38,857.49,furniture,6.51,chair
8798,6.13,857.54,furniture,2.35,press
8366,5.28,857.56,clothing,16.12,socks
6359,8.12,857.78,clothing,16.17,underwear
8599,1.99,857.84,clothing,15.74,polo
93,7.05,857.9,food,7.37,sauce
1378,4.04,858.0,food,17.54,roll
1203,8.71,858.12,furniture,3.94,bed
1445,2.0,858.12,clothing,19.96,shirt
3597,0.73,858.17,clothing,10.79,polo
3308,0.47,858.36,clothing,15.89,tie
8633,5.56,858.62,furniture,10.49,chair
8086,9.47,858.65,furniture,7.04,shelves
9201,7.45,858.81,food,19.05,whey
7480,1.26,858.84,food,5.49,rice
408,3.62,858.87,furniture,18.69,desk
3810,2.83,858.99,clothing,16.36,underwear
1756,9.39,859.12,food,11.02,beef
2542,2.35,859.13,furniture,6.82,sofa
1323,3.91,859.35,food,7.94,beef
2734,5.07,859.35,clothing,16.02,jeans
4198,8.65,859.42,furniture,8.68,dining table
2645,6.0,859.68,food,14.34,yoghurt
6783,7.54,859.77,furniture,7.54,chair
6858,4.71,859.99,clothing,6.08,jeans
3660,1.97,860.05,clothing,3.72,socks
2952,9.21,860.07,clothing,12.02,t-shirt
9278,1.26,860.2,clothing,14.64,dress
4285,1.1,860.54,food,4.28,ice cream
9941,0.2,860.54,furniture,10.01,dining table
1829,9.08,860.88,clothing,5.59,dress
1842,0.0,860.89,clothing,12.8,jeans
2678,3.22,860.92,clothing,17.49,socks
3117,3.72,861.03,furniture,17.97,shelves
4287,3.17,861.05,clothing,6.77,shirt
6926,3.49,861.08,food,18.72,beef
7987,0.23,861.26,food,16.28,bread
6145,8.48,861.27,furniture,19.26,chair
259,0.91,861.35,furniture,14.75,press
1966,2.25,861.36,food,14.35,sauce
5710,4.55,861.41,food,4.32,whey
8150,1.56,861.53,furniture,12.26,press
7874,6.35,861.59,furniture,5.11,press
8679,6.09,861.88,clothing,19.44,jeans
4017,5.41,862.26,furniture,4.79,press
2563,3.67,862.29,food,1.84,ice cream
6314,6.2,862.35,food,12.24,rice
5,8.63,862.55,clothing,10.61,shirt
6570,9.34,862.64,food,16.4,ice cream
3847,3.61,862.75,food,5.75,sauce
3948,3.6,863.2,clothing,13.96,trousers
1765,1.42,863.26,clothing,16.26,dress
4573,6.16,863.35,furniture,14.01,chair
4642,9.02,863.47,food,15.53,bread
2607,5.35,863.56,clothing,15.05,underwear
2133,2.61,863.97,food,19.17,bread
6386,6.01,864.01,clothing,13.74,dress
3456,1.29,864.32,clothing,15.15,shirt
5556,0.83,864.36,furniture,18.65,press
9035,6.37,864.69,clothing,7.76,underwear
3151,1.88,864.74,clothing,5.67,dress
7294,8.39,864.75,clothing,16.74,shirt
2257,8.94,864.77,food,17.39,ice cream
5422,5.38,864.92,food,17.37,chicken
2245,4.49,864.96,clothing,19.77,polo
1520,1.97,865.0,furniture,13.47,press
6231,6.54,865.19,food,6.04,ice cream
2435,7.19,865.31,clothing,11.72,tie
1476,9.31,865.48,food,15.49,quinoa
2,3.66,865.58,furniture,0.41,cot
168,8.86,865.67,furniture,18.07,dining table
9413,5.94,865.7,furniture,8.13,shelves
4274,3.44,865.79,clothing,19.81,tie
196,2.71,865.8,food,17.54,bread
4448,8.45,865.8,food,18.11,chicken
8860,1.18,865.86,furniture,16.97,shelves
1876,9.33,865.89,clothing,17.31,trousers
5742,3.16,865.91,furniture,12.19,press
2451,3.13,866.03,furniture,7.46,sofa
6368,3.47,866.09,clothing,16.14,t-shirt
9628,5.81,866.21,clothing,13.54,t-shirt
9425,3.54,866.33,clothing,17.61,skirt
4881,9.74,866.72,clothing,6.93,trousers
7746,6.43,866.72,furniture,1.01,desk
1233,1.25,866.74,food,8.7,chicken
9572,9.75,866.9,furniture,14.12,sofa
1640,2.02,866.94,furniture,7.09,dining table
716,2.25,867.0,furniture,8.59,bed
82,5.89,867.09,furniture,14.4,cot
2114,9.44,867.29,clothing,9.41,skirt
2760,6.86,867.29,food,11.53,rice
9405,9.63,867.46,food,17.94,roll
5744,9.12,867.56,clothing,4.91,dress
2703,9.08,867.79,furniture,17.59,sofa
5506,1.8,867.79,furniture,18.27,shelves
150,6.83,867.81,food,18.66,chicken
1293,5.35,868.06,clothing,16.04,polo
7548,6.46,868.06,clothing,15.86,skirt
2816,3.91,868.08,clothing,8.52,skirt
105,9.53,868.32,clothing,4.49,dress
613,4.33,868.32,furniture,12.08,press
175,3.7,868.89,food,7.83,yoghurt
2418,5.86,869.03,clothing,19.58,dress
7957,7.6,869.09,clothing,3.62,t-shirt
8503,9.24,869.22,clothing,3.71,skirt
8975,7.26,869.24,furniture,14.18,dining table
947,0.53,869.28,food,14.72,beef
288,5.56,869.37,furniture,10.59,desk
3310,5.26,869.37,furniture,5.85,cot
9755,1.19,869.57,furniture,6.41,cot
3267,4.38,869.71,clothing,5.26,jeans
4826,7.0,869.87,food,5.45,wrap
7424,5.57,869.87,food,18.96,ice cream
9717,2.32,870.28,furniture,12.58,shelves
8227,8.56,870.36,clothing,17.19,underwear
3470,0.55,870.8,furniture,9.17,sofa
9324,4.34,870.84,clothing,17.16,tie
8132,7.49,871.06,food,2.46,chicken
2450,6.89,871.24,food,18.91,sauce
2705,0.38,871.29,clothing,4.12,jeans
3832,7.21,871.39,food,1.08,beef
4740,6.08,871.4,clothing,2.28,trousers
9211,3.62,871.44,clothing,6.11,dress
296,9.46,871.45,food,9.38,beef
4071,1.28,871.65,furniture,12.01,desk
3708,7.69,871.7,clothing,0.39,tie
4032,0.06,871.96,food,10.38,quinoa
6543,0.63,872.04,food,10.85,bread
9626,0.83,872.08,furniture,14.44,press
2141,4.58,872.16,furniture,4.46,press
7315,3.27,872.45,food,1.41,bread
5998,6.75,872.82,clothing,2.97,shirt
673,9.39,872.83,furniture,16.22,desk
272,1.11,872.84,food,17.66,roll
4480,3.82,872.88,furniture,5.27,press
3678,2.69,872.89,food,6.63,chicken
5018,1.36,872.9,furniture,0.12,bed
4693,5.45,873.03,clothing,5.16,t-shirt
8019,2.46,873.05,food,19.45,ice cream
4247,4.49,873.07,furniture,11.42,shelves
2385,1.54,873.18,clothing,19.67,socks
2034,3.5,873.33,food,5.83,whey
572,4.83,873.39,furniture,5.06,desk
681,5.99,873.39,furniture,5.35,bed
9056,5.61,873.67,food,2.19,noodles
4669,0.54,873.71,furniture,8.37,desk
9468,2.66,873.74,clothing,7.77,polo
303,2.19,873.76,food,15.97,sauce
4067,1.25,873.88,clothing,10.36,skirt
7004,4.65,874.07,clothing,8.53,underwear
7589,8.34,874.17,furniture,18.58,dining table
8740,8.2,874.23,food,10.02,beef
4729,1.41,874.27,furniture,7.96,bed
7877,9.92,874.4,furniture,7.24,sofa
5016,8.31,874.43,clothing,3.92,jeans
5627,4.78,874.52,clothing,1.01,socks
4730,6.37,874.73,food,11.12,quinoa
8761,2.99,874.83,furniture,11.24,shelves
7549,3.88,874.94,clothing,9.2,polo
9203,9.43,874.98,food,5.93,wrap
6894,9.47,874.99,food,4.05,ice cream
3073,9.93,875.09,clothing,6.86,tie
1836,9.36,875.17,furniture,9.1,bed
8821,2.56,875.18,furniture,16.53,bed
2567,7.03,875.24,furniture,10.13,shelves
6406,6.14,875.57,food,13.94,chicken
8187,5.67,875.62,furniture,7.22,sofa
6473,9.42,875.78,furniture,4.25,dining table
7662,9.42,876.11,food,7.7,roll
6207,1.23,876.3,food,16.43,chicken
4178,8.22,876.47,food,3.59,beef
2898,4.96,876.53,clothing,14.81,polo
7629,6.57,876.62,clothing,1.29,shirt
9719,9.36,876.77,furniture,5.9,shelves
5079,4.28,877.05,clothing,16.65,t-shirt
5646,6.21,877.08,clothing,5.59,underwear
3340,0.45,877.09,furniture,1.47,press
8669,2.9,877.18,clothing,1.93,skirt
9555,9.83,877.18,food,15.14,yoghurt
3242,4.19,877.2,food,16.61,sauce
8059,4.62,877.21,furniture,17.4,sofa
6125,3.5,877.3,clothing,0.55,underwear
2603,2.88,877.31,furniture,9.25,press
1245,3.58,877.33,clothing,4.16,polo
8068,9.01,877.33,clothing,18.88,polo
8523,2.2,877.41,food,17.63,chicken
7543,8.55,877.42,furniture,15.48,bed
3247,7.65,877.48,food,3.37,whey
1823,5.44,877.54,clothing,8.78,underwear
4350,9.9,877.69,furniture,4.81,dining table
1379,7.46,877.73,clothing,8.51,polo
5176,5.83,877.74,food,18.96,roll
1558,0.31,877.85,clothing,0.6,underwear
5184,4.82,877.88,clothing,3.07,polo
9215,2.65,877.92,furniture,16.77,desk
9691,9.06,878.07,food,12.63,ice cream
1775,0.97,878.13,food,18.76,chicken
6757,5.09,878.35,furniture,18.3,chair
8882,9.48,878.42,clothing,0.26,dress
5677,5.77,878.45,clothing,7.89,trousers
7252,0.24,878.51,clothing,8.52,t-shirt
1343,8.72,878.54,clothing,5.93,skirt
1192,5.67,878.65,furniture,17.46,shelves
416,7.97,878.8,furniture,19.07,cot
7862,0.91,878.96,food,19.27,chicken
1093,7.11,879.1,furniture,12.14,chair
3472,3.98,879.14,clothing,6.63,jeans
3598,1.46,879.17,furniture,13.56,bed
1303,3.84,879.19,furniture,17.1,desk
9917,0.65,879.34,furniture,18.44,cot
7653,4.9,879.35,furniture,10.67,bed
8140,2.42,879.47,furniture,7.27,cot
7788,1.91,879.53,clothing,3.38,trousers
7990,6.84,879.65,furniture,16.52,press
8193,0.6,879.72,food,1.4,bread
9989,5.47,879.78,furniture,11.8,shelves
6183,2.14,879.99,furniture,13.6,chair
8277,7.88,880.14,food,5.5,wrap
7487,4.04,880.23,food,14.37,noodles
6035,0.49,880.25,clothing,14.24,shirt
8703,6.38,880.31,food,18.88,ice cream
4115,3.42,880.36,furniture,19.25,bed
5467,5.29,880.38,food,17.27,sauce
2232,3.81,880.43,furniture,18.55,bed
3291,5.67,880.6,furniture,6.71,shelves
1641,0.48,880.62,furniture,14.3,dining table
3336,2.22,880.63,furniture,18.99,shelves
7564,7.22,880.66,furniture,6.0,chair
7756,6.99,880.86,clothing,15.49,shirt
9962,0.51,880.98,furniture,5.32,sofa
6405,7.74,881.15,clothing,4.8,polo
6880,4.3,881.21,food,5.73,ice cream
1162,1.82,881.27,furniture,8.43,dining table
5511,0.62,881.36,furniture,18.85,shelves
8527,8.9,881.37,clothing,8.8,dress
8558,1.91,881.65,clothing,0.19,tie
7412,1.24,881.84,clothing,0.61,dress
4978,5.58,882.07,furniture,2.43,press
1559,6.56,882.12,food,0.17,noodles
4844,4.63,882.12,food,16.64,quinoa
2546,1.32,882.21,clothing,19.19,underwear
1456,2.17,882.25,furniture,5.79,cot
5217,3.14,882.37,furniture,5.77,press
4534,1.61,882.45,food,4.05,wrap
7002,8.65,882.55,furniture,10.8,dining table
2777,0.72,882.57,clothing,6.96,t-shirt
2490,4.56,882.65,clothing,0.08,dress
6685,5.08,882.65,furniture,10.43,chair
7993,5.64,882.71,clothing,6.5,dress
5155,2.7,882.8,clothing,11.52,jeans
5730,0.64,882.93,food,13.81,sauce
8461,1.49,883.01,food,1.21,chicken
398,2.02,883.03,furniture,11.1,press
485,3.54,883.09,clothing,0.38,dress
5051,4.89,883.21,food,11.11,ice cream
9954,1.07,883.26,food,6.72,rice
7296,4.41,883.32,clothing,14.68,jeans
1106,0.87,883.39,clothing,2.52,trousers
5937,4.62,883.43,furniture,2.38,press
2228,4.74,883.71,furniture,0.8,shelves
8803,6.53,883.72,furniture,8.18,shelves
2342,0.12,883.78,food,5.32,rice
1198,9.11,884.03,clothing,11.45,dress
9224,6.87,884.16,food,14.89,sauce
3174,2.14,884.17,clothing,6.65,underwear
7128,8.78,884.45,food,6.66,noodles
239,2.69,884.48,clothing,17.78,t-shirt
1648,8.41,884.61,food,9.27,roll
7628,1.21,884.61,furniture,17.99,dining table
1622,4.47,884.67,clothing,13.89,skirt
3296,3.32,884.67,furniture,17.28,desk
4237,6.73,884.67,clothing,9.09,t-shirt
2572,8.21,884.79,clothing,4.72,jeans
4042,1.49,884.83,clothing,0.28,tie
8324,5.9,884.83,food,3.91,beef
3945,0.34,884.93,food,13.5,bread
8103,5.96,885.0,food,5.18,beef
4356,0.74,885.09,clothing,9.61,t-shirt
5847,5.18,885.14,clothing,19.71,underwear
1315,3.35,885.15,food,12.14,roll
4031,3.27,885.19,furniture,7.3,sofa
3634,1.59,885.21,clothing,5.4,tie
4139,5.66,885.38,clothing,9.34,t-shirt
8356,2.49,885.38,clothing,14.65,underwear
3911,9.42,885.4,furniture,13.56,desk
5715,5.7,885.41,furniture,5.77,desk
4375,2.18,885.82,clothing,17.71,skirt
1895,3.16,885.89,food,3.81,whey
383,8.36,885.99,clothing,15.63,polo
1530,4.36,886.01,food,18.6,sauce
1610,3.68,886.09,food,7.33,rice
2217,9.58,886.2,clothing,7.0,tie
8171,3.22,886.5,food,1.75,bread
430,9.72,886.51,food,3.47,chicken
1553,7.17,886.57,clothing,12.12,tie
31,4.23,886.65,clothing,10.87,dress
4675,3.96,886.65,food,17.0,beef
7790,1.81,886.71,food,17.2,beef
5431,8.99,886.75,food,10.44,wrap
6412,1.44,886.75,furniture,3.08,desk
7124,6.96,886.84,food,19.92,bread
5800,2.91,886.89,furniture,13.88,shelves
6015,5.77,886.99,food,3.02,yoghurt
2926,7.55,887.08,furniture,18.44,sofa
2044,2.86,887.13,food,5.98,whey
6750,8.39,887.24,clothing,14.69,shirt
4686,6.72,887.41,food,8.95,noodles
9326,9.98,887.51,food,9.43,noodles
7007,7.49,887.83,furniture,3.75,dining table
1904,3.87,887.85,clothing,3.33,dress
4276,6.62,887.88,clothing,19.53,t-shirt
5970,7.09,888.03,food,8.94,beef
9300,7.7,888.32,furniture,17.69,desk
2076,9.64,888.43,food,10.01,chicken
8272,0.47,888.48,clothing,14.07,dress
2316,2.84,888.55,furniture,17.17,sofa
5341,7.48,888.71,food,18.01,noodles
3804,2.87,888.74,food,11.36,sauce
5423,1.52,888.75,furniture,15.55,sofa
3304,2.48,888.76,furniture,11.63,sofa
1808,6.61,888.83,furniture,8.5,bed
2638,5.18,888.85,clothing,8.86,shirt
5416,8.79,888.91,food,5.95,noodles
5794,1.85,888.95,food,13.53,roll
9841,9.62,888.98,food,16.1,roll
1624,5.56,889.02,furniture,3.23,cot
4260,7.92,889.05,food,8.57,rice
6967,5.31,889.19,food,1.45,noodles
3284,3.39,889.24,clothing,4.55,jeans
6301,2.2,889.28,furniture,13.27,press
3276,1.4,889.29,clothing,18.92,skirt
6417,0.27,889.33,clothing,9.55,underwear
5123,1.14,889.42,food,16.35,yoghurt
2553,6.27,889.47,food,11.73,chicken
2879,4.51,889.47,furniture,1.77,bed
9692,7.03,889.51,clothing,3.51,polo
6698,0.3,889.6,furniture,2.27,chair
945,8.35,889.73,food,19.32,yoghurt
8529,1.33,889.82,clothing,10.56,trousers
4212,3.92,889.84,furniture,14.94,dining table
5455,3.42,889.84,food,11.08,beef
7762,5.81,889.87,furniture,17.05,sofa
8517,1.68,889.97,clothing,10.57,underwear
9551,2.18,890.06,clothing,16.31,socks
2670,6.08,890.22,food,3.09,wrap
343,9.91,890.23,furniture,0.68,cot
2690,2.19,890.43,furniture,19.27,dining table
4472,5.27,890.48,furniture,0.35,chair
8578,1.23,890.51,clothing,16.36,underwear
1901,6.0,890.76,furniture,15.83,cot
4502,9.33,890.92,food,3.22,quinoa
7814,2.46,891.11,clothing,2.69,polo
3249,0.97,891.14,furniture,6.82,press
4491,8.27,891.14,food,1.91,bread
7485,6.16,891.17,furniture,5.56,sofa
1420,2.94,891.37,food,14.7,sauce
5402,3.15,891.42,clothing,2.56,socks
5074,1.31,891.73,clothing,17.62,t-shirt
1958,2.74,892.53,food,7.26,chicken
4027,9.32,892.54,furniture,1.47,cot
3993,6.45,892.56,clothing,10.72,underwear
2152,6.93,892.6,food,2.13,yoghurt
4871,5.06,892.62,clothing,4.6,dress
7555,6.59,892.62,food,16.09,bread
2259,5.98,892.75,clothing,4.31,polo
614,6.86,892.78,furniture,16.95,bed
5609,4.36,892.95,furniture,18.05,dining table
3668,6.42,893.14,clothing,5.92,trousers
7259,5.34,893.19,furniture,10.7,desk
3921,2.68,893.21,food,18.31,beef
9167,0.37,893.61,food,9.89,chicken
864,0.7,893.81,clothing,3.13,trousers
1115,6.81,893.84,food,7.83,quinoa
8595,4.19,893.89,furniture,13.82,press
820,8.85,894.2,food,13.81,roll
6297,6.41,894.29,furniture,4.07,desk
8113,3.19,894.3,furniture,11.09,sofa
3977,7.62,894.44,clothing,13.76,t-shirt
7984,3.54,894.58,food,1.77,sauce
7136,4.35,894.59,clothing,13.45,polo
5870,0.63,894.66,furniture,7.29,dining table
3066,7.41,894.68,clothing,4.63,skirt
4615,2.57,894.78,furniture,13.52,shelves
5933,2.58,894.85,furniture,14.7,sofa
334,5.61,894.98,food,14.16,bread
8567,6.54,895.07,food,14.88,roll
2819,8.98,895.08,clothing,16.31,shirt
5304,6.66,895.15,food,3.86,beef
1354,1.35,895.49,furniture,11.16,press
7429,9.86,895.53,clothing,17.47,tie
3508,9.2,895.61,clothing,10.14,underwear
6596,3.8,895.64,furniture,6.52,cot
3091,1.56,895.7,food,14.1,chicken
2756,3.14,895.84,furniture,0.67,chair
6781,1.25,895.88,food,7.16,rice
6699,8.04,895.94,food,2.09,bread
1592,4.51,896.2,food,4.33,wrap
3028,8.09,896.24,furniture,12.4,desk
5760,5.77,896.26,food,3.75,sauce
4744,2.79,896.36,food,16.21,yoghurt
2787,1.69,896.38,food,5.4,rice
3763,9.84,896.58,clothing,2.56,dress
2429,6.94,896.87,clothing,13.07,underwear
7182,6.12,896.95,food,0.94,wrap
6773,9.24,897.0,furniture,12.92,shelves
7930,1.47,897.09,food,2.82,beef
224,4.19,897.14,food,13.35,bread
668,3.66,897.2,clothing,3.83,underwear
9322,2.32,897.37,food,0.06,sauce
1512,7.01,897.48,food,15.37,sauce
9779,4.23,897.48,food,2.89,rice
2116,2.04,897.52,food,14.28,bread
511,4.82,897.56,clothing,1.75,skirt
3859,8.5,897.56,clothing,18.27,socks
4186,1.18,897.63,furniture,9.64,cot
8044,1.37,897.75,furniture,13.19,bed
5362,1.89,897.85,food,1.27,whey
2929,8.14,897.95,clothing,1.57,trousers
4359,4.36,897.98,furniture,3.56,press
5420,0.0,897.99,food,1.26,roll
9757,0.37,898.28,furniture,15.55,cot
6631,2.29,898.46,furniture,18.5,press
9649,7.3,898.46,clothing,10.35,socks
4947,0.23,898.53,clothing,12.76,dress
5255,7.19,898.84,clothing,12.77,tie
2063,5.54,898.89,food,1.56,bread
5726,9.74,898.97,furniture,18.02,dining table
1313,5.24,899.04,food,7.42,wrap
5126,4.15,899.12,food,4.51,ice cream
9959,6.26,899.15,food,11.02,rice
4002,7.49,899.22,furniture,2.87,shelves
6027,2.61,899.23,food,2.9,bread
7055,9.98,899.56,food,12.69,chicken
9709,9.17,899.67,clothing,13.85,jeans
6592,9.02,899.68,clothing,15.72,tie
7962,9.28,899.83,furniture,16.41,bed
6675,9.55,899.88,food,14.43,roll
2494,5.7,899.93,furniture,6.7,cot
329,0.4,899.98,furniture,18.57,dining table
4793,5.63,900.03,clothing,14.28,underwear
2978,7.92,900.05,furniture,3.33,bed
8292,3.35,900.3,food,0.26,sauce
3480,0.96,900.33,food,3.94,roll
5906,9.76,900.44,furniture,8.4,chair
6031,2.84,900.47,furniture,8.0,dining table
962,2.37,900.83,furniture,7.26,dining table
3619,8.29,901.21,clothing,1.75,skirt
5752,2.99,901.28,clothing,13.23,socks
3356,1.47,901.56,furniture,14.81,cot
7691,0.51,901.59,clothing,13.9,trousers
2838,4.77,901.7,furniture,19.49,dining table
8606,7.78,901.75,food,14.43,wrap
548,1.89,901.82,food,15.29,rice
4275,5.06,901.83,furniture,17.19,shelves
8063,7.6,901.84,clothing,15.29,trousers
2092,2.81,902.05,clothing,3.07,polo
9556,5.41,902.17,food,7.74,wrap
772,7.7,902.25,clothing,15.72,trousers
7062,4.26,902.39,furniture,8.34,sofa
791,1.0,902.49,furniture,3.32,desk
4174,0.43,902.55,furniture,18.21,bed
9451,4.86,902.78,food,1.21,whey
8186,1.29,902.94,furniture,14.9,sofa
3960,2.28,903.05,furniture,17.24,shelves
1827,5.64,903.15,clothing,10.77,shirt
3219,1.66,903.16,food,14.38,beef
2002,7.76,903.24,furniture,4.12,sofa
131,1.46,903.29,food,7.79,whey
290,5.73,903.31,furniture,18.19,cot
4628,0.39,903.31,clothing,5.57,dress
3348,4.25,903.43,food,9.07,yoghurt
6959,2.91,903.54,food,3.63,ice cream
4782,6.87,903.55,furniture,10.24,dining table
5845,3.74,903.55,food,5.08,yoghurt
1388,2.39,903.75,clothing,6.26,dress
1653,3.28,903.78,clothing,16.44,skirt
4529,2.94,903.9,food,6.26,wrap
1008,9.6,903.93,food,10.94,beef
2505,3.97,903.97,furniture,19.86,dining table
1914,1.68,904.09,furniture,14.13,bed
7316,6.5,904.16,furniture,7.61,bed
4599,9.0,904.23,food,15.51,sauce
3346,8.53,904.44,clothing,14.0,trousers
4809,2.61,904.49,food,19.06,beef
8031,3.29,904.5,food,14.71,sauce
6000,0.32,904.54,food,9.83,roll
1064,6.81,904.57,clothing,3.93,skirt
7873,5.55,904.86,food,8.75,quinoa
9942,5.95,904.88,food,1.93,beef
9439,2.18,905.0,furniture,0.84,dining table
5029,8.01,905.15,food,15.24,beef
8178,4.69,905.38,clothing,12.67,trousers
4074,0.73,905.48,food,6.19,wrap
2023,5.12,905.64,food,8.16,bread
5134,6.61,905.65,clothing,15.32,trousers
1634,8.97,905.74,food,6.03,rice
861,7.98,905.97,food,12.09,quinoa
2507,9.91,906.09,food,19.88,ice cream
3681,0.85,906.11,clothing,16.82,polo
9663,3.96,906.33,clothing,4.2,jeans
8593,8.31,906.57,food,3.42,wrap
8557,5.7,906.59,furniture,4.98,cot
7630,9.38,906.68,food,19.62,roll
6733,2.16,906.91,clothing,17.21,t-shirt
6278,7.96,907.02,food,15.01,beef
3826,4.52,907.3,food,5.77,noodles
637,7.9,907.32,furniture,15.22,chair
2824,3.68,907.32,food,7.35,roll
543,0.81,907.39,furniture,18.51,cot
6670,1.71,907.56,furniture,19.26,desk
1941,9.02,907.65,food,10.18,ice cream
1366,2.47,907.69,clothing,3.05,jeans
216,4.15,907.74,food,7.64,ice cream
