stock_no,product_size,profit,product_type,weight,product_name
2667,8.26,29.3,clothing,16.76,dress
4886,8.26,86.73,furniture,2.17,desk
6801,8.26,397.49,furniture,9.67,sofa
8040,8.26,838.08,food,14.1,beef
8347,8.26,223.11,clothing,17.5,trousers
9123,8.26,81.23,clothing,9.65,socks
9329,8.26,133.01,food,6.72,rice
9903,8.26,933.29,food,8.31,beef
4293,8.27,129.2,furniture,5.16,shelves
4491,8.27,891.14,food,1.91,bread
7041,8.27,489.42,furniture,1.2,bed
8783,8.27,459.42,furniture,2.56,cot
2018,8.28,232.64,food,2.5,quinoa
3352,8.28,568.37,furniture,2.6,shelves
3461,8.28,143.11,food,3.18,roll
6122,8.28,128.97,furniture,12.73,dining table
6441,8.28,435.35,furniture,17.39,desk
8184,8.28,496.85,food,13.05,sauce
9593,8.28,662.0,clothing,18.94,skirt
942,8.29,327.42,furniture,11.06,sofa
992,8.29,272.54,furniture,17.5,chair
1579,8.29,171.27,food,7.32,yoghurt
2163,8.29,299.61,clothing,12.72,polo
2755,8.29,925.19,food,13.86,roll
3155,8.29,557.19,furniture,3.59,shelves
3619,8.29,901.21,clothing,1.75,skirt
3786,8.29,315.06,clothing,16.52,skirt
5409,8.29,198.86,furniture,9.43,bed
6385,8.29,563.78,furniture,2.54,sofa
7381,8.29,15.93,food,7.31,noodles
9394,8.29,420.24,furniture,15.46,chair
2402,8.3,57.4,clothing,18.2,dress
3104,8.3,329.34,food,4.46,bread
3157,8.3,476.99,food,8.32,roll
5810,8.3,32.26,clothing,5.85,jeans
7173,8.3,250.29,food,6.66,noodles
7405,8.3,958.75,food,8.76,yoghurt
9795,8.3,851.92,food,13.97,beef
3366,8.31,464.84,furniture,19.98,sofa
4779,8.31,36.69,furniture,6.45,sofa
5016,8.31,874.43,clothing,3.92,jeans
7310,8.31,596.94,furniture,15.91,dining table
8389,8.31,515.76,clothing,11.66,t-shirt
8593,8.31,906.57,food,3.42,wrap
435,8.32,935.25,food,8.19,wrap
1213,8.32,280.85,clothing,10.21,tie
2071,8.32,909.44,clothing,11.56,jeans
2182,8.32,716.3,clothing,19.6,polo
2784,8.32,128.45,food,3.51,rice
4445,8.32,953.21,clothing,4.11,polo
5181,8.32,187.56,furniture,19.86,dining table
5599,8.32,649.91,food,9.5,quinoa
6640,8.32,231.16,furniture,0.84,sofa
8955,8.32,583.44,food,8.33,sauce
9171,8.32,657.57,food,6.25,quinoa
9370,8.32,416.55,food,2.73,beef
3181,8.33,567.82,clothing,18.21,tie
4671,8.33,95.12,furniture,15.28,cot
5235,8.33,260.76,food,0.45,noodles
5328,8.33,617.29,clothing,10.02,polo
5766,8.33,957.48,clothing,18.42,socks
6187,8.33,241.39,food,8.11,yoghurt
9867,8.33,958.3,food,13.82,quinoa
3031,8.34,342.03,food,0.4,wrap
3949,8.34,479.37,clothing,2.26,trousers
5566,8.34,697.29,furniture,1.82,shelves
5735,8.34,673.62,food,19.13,quinoa
6644,8.34,639.91,furniture,17.05,bed
7589,8.34,874.17,furniture,18.58,dining table
8869,8.34,169.66,food,15.54,whey
165,8.35,279.48,furniture,16.16,bed
305,8.35,944.4,furniture,9.21,bed
945,8.35,889.73,food,19.32,yoghurt
1788,8.35,940.08,clothing,6.23,t-shirt
2554,8.35,17.93,clothing,11.9,jeans
6683,8.35,67.94,clothing,0.43,dress
7536,8.35,335.29,clothing,16.83,jeans
7824,8.35,107.7,food,10.51,beef
9160,8.35,602.63,food,9.3,quinoa
9353,8.35,593.58,clothing,2.63,underwear
56,8.36,597.61,food,1.07,beef
383,8.36,885.99,clothing,15.63,polo
684,8.36,578.71,furniture,6.81,chair
1069,8.36,81.71,furniture,11.97,dining table
1887,8.36,478.13,furniture,10.72,cot
1987,8.36,362.69,food,13.38,yoghurt
3323,8.36,653.79,clothing,0.91,jeans
3659,8.36,678.25,furniture,14.34,desk
4182,8.36,29.3,furniture,15.04,sofa
4389,8.36,399.78,clothing,19.62,polo
5430,8.36,800.73,food,6.78,roll
6050,8.36,49.75,food,7.3,noodles
7937,8.36,128.75,food,8.54,wrap
7943,8.36,697.53,food,4.56,quinoa
8652,8.36,713.28,food,15.66,beef
9638,8.36,318.93,food,13.12,sauce
2130,8.37,785.31,food,2.22,chicken
2979,8.37,799.85,clothing,3.23,trousers
3331,8.37,825.75,food,13.02,quinoa
3951,8.37,560.2,food,14.0,chicken
5224,8.37,393.33,food,18.65,beef
5737,8.37,658.94,furniture,15.58,bed
6442,8.37,627.58,clothing,5.68,skirt
7834,8.37,134.04,furniture,1.24,cot
8763,8.37,245.02,food,4.73,bread
9044,8.37,833.3,clothing,14.4,tie
9458,8.37,494.43,furniture,14.06,press
1234,8.38,144.2,clothing,10.33,skirt
1259,8.38,749.06,furniture,3.16,desk
2696,8.38,933.5,food,6.21,quinoa
4832,8.38,967.99,clothing,1.24,trousers
5242,8.38,504.51,food,5.22,ice cream
5369,8.38,258.65,clothing,17.46,tie
6354,8.38,173.23,clothing,9.73,tie
7881,8.38,692.49,furniture,0.0,sofa
7896,8.38,856.32,food,13.42,ice cream
9612,8.38,569.54,furniture,3.26,sofa
472,8.39,588.93,clothing,13.31,tie
1874,8.39,251.11,clothing,6.96,jeans
2439,8.39,481.35,clothing,16.97,t-shirt
2744,8.39,596.25,food,14.67,rice
4133,8.39,37.65,food,18.11,rice
5212,8.39,217.79,furniture,11.3,dining table
6750,8.39,887.24,clothing,14.69,shirt
6862,8.39,54.12,clothing,12.56,tie
7294,8.39,864.75,clothing,16.74,shirt
7430,8.39,372.55,food,4.23,rice
7769,8.39,668.93,food,19.55,roll
9652,8.39,479.93,furniture,2.18,chair
9682,8.39,436.35,clothing,11.27,skirt
9764,8.39,625.54,food,13.95,whey
9806,8.39,603.54,furniture,10.69,chair
1205,8.4,567.89,food,12.5,roll
1219,8.4,150.11,food,7.45,chicken
1724,8.4,36.88,food,9.34,bread
1852,8.4,839.55,food,11.55,wrap
2666,8.4,747.56,clothing,19.55,dress
3862,8.4,568.05,food,12.63,rice
4851,8.4,327.28,furniture,16.61,bed
4879,8.4,225.2,food,7.0,rice
5021,8.4,546.62,clothing,14.42,socks
6734,8.4,382.55,clothing,3.31,tie
7264,8.4,573.21,food,14.33,bread
7707,8.4,629.62,clothing,19.97,trousers
9144,8.4,297.96,clothing,4.5,t-shirt
9231,8.4,818.16,clothing,19.14,polo
9540,8.4,786.06,food,2.95,beef
10000,8.4,760.69,clothing,11.36,underwear
322,8.41,401.78,clothing,13.48,t-shirt
358,8.41,54.56,food,13.26,chicken
1648,8.41,884.61,food,9.27,roll
3618,8.41,564.6,food,14.94,sauce
4259,8.41,209.7,food,0.26,roll
5083,8.41,162.26,furniture,9.39,cot
5920,8.41,90.31,clothing,0.82,underwear
6083,8.41,232.81,clothing,15.75,shirt
6123,8.41,978.31,furniture,8.55,sofa
6258,8.41,258.73,furniture,12.29,shelves
6260,8.41,34.17,food,15.21,whey
7028,8.41,617.82,food,2.19,quinoa
7466,8.41,845.08,food,3.37,rice
8501,8.41,31.21,furniture,3.37,desk
9533,8.41,88.23,food,2.6,chicken
315,8.42,619.37,clothing,13.58,jeans
797,8.42,358.41,food,14.03,rice
977,8.42,205.73,food,18.86,roll
2032,8.42,942.47,food,10.64,yoghurt
2992,8.42,176.99,food,15.67,roll
3315,8.42,140.16,furniture,15.87,desk
3868,8.42,94.17,food,10.39,noodles
4411,8.42,696.15,food,2.58,rice
5377,8.42,104.83,food,12.99,yoghurt
5871,8.42,31.75,clothing,8.35,shirt
5882,8.42,97.28,furniture,11.58,desk
6348,8.42,705.99,clothing,17.06,shirt
8759,8.42,374.04,clothing,12.96,socks
8924,8.42,339.56,clothing,3.56,underwear
662,8.43,948.65,food,4.31,beef
7602,8.43,228.72,furniture,9.46,cot
7789,8.43,989.21,clothing,2.29,trousers
9058,8.43,843.51,food,11.43,beef
9216,8.43,688.14,food,19.83,bread
2652,8.44,494.4,food,10.42,rice
4231,8.44,378.04,clothing,1.3,t-shirt
4332,8.44,393.82,furniture,4.79,press
4838,8.44,109.2,clothing,15.79,shirt
5106,8.44,263.88,clothing,7.99,socks
5314,8.44,191.65,food,0.22,roll
6863,8.44,646.7,clothing,3.56,polo
6908,8.44,818.04,clothing,6.55,jeans
8464,8.44,155.28,clothing,15.46,t-shirt
8980,8.44,371.65,clothing,5.43,shirt
9000,8.44,378.65,furniture,6.0,sofa
2579,8.45,150.42,clothing,10.78,polo
3506,8.45,648.62,clothing,16.98,tie
4448,8.45,865.8,food,18.11,chicken
4540,8.45,256.73,furniture,6.36,press
4625,8.45,4.09,clothing,18.34,shirt
4863,8.45,562.37,furniture,7.25,bed
5280,8.45,237.89,furniture,9.72,cot
5982,8.45,452.01,clothing,13.0,dress
6376,8.45,221.12,clothing,19.93,underwear
6989,8.45,740.69,food,9.89,rice
8245,8.45,178.22,clothing,15.31,t-shirt
469,8.46,115.96,clothing,16.14,t-shirt
1001,8.46,677.8,clothing,6.19,polo
3023,8.46,785.1,furniture,15.26,chair
4294,8.46,555.54,clothing,11.71,shirt
4544,8.46,521.52,clothing,9.25,socks
5748,8.46,674.7,clothing,6.27,tie
5865,8.46,763.72,clothing,4.92,dress
5884,8.46,213.51,furniture,19.46,shelves
6054,8.46,434.09,clothing,5.9,underwear
6708,8.46,309.6,furniture,3.42,sofa
7465,8.46,444.47,clothing,19.3,skirt
7866,8.46,441.56,food,14.86,whey
8913,8.46,162.38,furniture,19.08,press
2535,8.47,803.35,furniture,17.55,bed
3176,8.47,640.58,clothing,8.88,shirt
4971,8.47,849.37,clothing,7.31,polo
5248,8.47,561.67,food,0.86,quinoa
7229,8.47,673.41,furniture,18.65,press
8291,8.47,729.67,food,17.9,wrap
470,8.48,583.04,food,15.06,chicken
741,8.48,158.51,clothing,18.9,tie
2797,8.48,181.04,clothing,19.09,t-shirt
3687,8.48,364.88,clothing,0.12,dress
4989,8.48,582.48,furniture,12.37,bed
5270,8.48,558.43,food,1.68,roll
5899,8.48,359.87,furniture,9.26,dining table
6145,8.48,861.27,furniture,19.26,chair
7667,8.48,449.71,food,6.55,ice cream
8262,8.48,425.14,furniture,16.07,shelves
8357,8.48,135.71,clothing,5.9,tie
601,8.49,206.93,clothing,3.88,t-shirt
1399,8.49,298.08,furniture,12.72,cot
2687,8.49,189.09,clothing,11.14,jeans
4263,8.49,61.07,furniture,17.67,cot
4785,8.49,30.79,clothing,0.68,t-shirt
7720,8.49,828.33,furniture,15.7,shelves
840,8.5,720.45,clothing,19.58,underwear
1465,8.5,530.37,clothing,1.81,socks
1770,8.5,515.79,food,15.4,beef
1778,8.5,790.8,furniture,5.77,bed
1789,8.5,28.4,food,17.03,noodles
1900,8.5,916.32,food,1.66,chicken
3841,8.5,176.07,clothing,19.82,t-shirt
3859,8.5,897.56,clothing,18.27,socks
4179,8.5,745.66,clothing,15.77,skirt
4478,8.5,346.53,furniture,0.32,bed
6547,8.5,121.12,furniture,7.71,dining table
7251,8.5,735.31,food,8.36,bread
7567,8.5,379.02,food,0.53,sauce
9068,8.5,458.54,clothing,7.01,skirt
9982,8.5,230.07,furniture,12.6,shelves
76,8.51,685.72,furniture,13.74,bed
2223,8.51,146.64,furniture,12.41,press
5773,8.51,487.87,furniture,7.76,bed
7304,8.51,522.36,furniture,0.47,bed
9637,8.51,333.92,food,6.38,noodles
9927,8.51,612.56,clothing,2.48,jeans
839,8.52,977.19,furniture,18.51,dining table
1236,8.52,201.48,clothing,4.09,polo
1645,8.52,251.99,furniture,16.21,bed
4325,8.52,831.44,furniture,19.15,press
4716,8.52,786.45,clothing,19.74,trousers
8739,8.52,823.52,clothing,19.9,socks
9260,8.52,575.33,food,8.83,noodles
9390,8.52,462.48,clothing,9.02,shirt
2311,8.53,230.97,clothing,12.19,jeans
2482,8.53,49.48,furniture,1.4,press
3346,8.53,904.44,clothing,14.0,trousers
4048,8.53,944.1,furniture,17.54,shelves
4930,8.53,433.92,clothing,1.31,skirt
5065,8.53,507.79,food,11.82,yoghurt
6160,8.53,653.93,food,15.45,whey
6205,8.53,595.67,clothing,4.82,underwear
8361,8.53,735.95,clothing,19.48,shirt
347,8.54,786.99,food,10.11,chicken
3972,8.54,814.42,clothing,8.24,socks
7012,8.54,730.2,furniture,12.14,desk
9585,8.54,665.24,food,10.26,wrap
9975,8.54,252.57,clothing,11.86,polo
530,8.55,211.59,clothing,16.07,dress
1114,8.55,419.97,food,2.56,whey
2288,8.55,190.29,food,0.22,rice
5244,8.55,372.84,clothing,19.79,t-shirt
7157,8.55,248.25,food,12.29,bread
7399,8.55,955.92,food,5.13,yoghurt
7543,8.55,877.42,furniture,15.48,bed
426,8.56,729.79,furniture,17.69,desk
695,8.56,459.19,clothing,11.69,jeans
3169,8.56,416.14,clothing,18.27,trousers
6651,8.56,689.99,clothing,13.51,tie
7197,8.56,246.71,furniture,8.39,sofa
8227,8.56,870.36,clothing,17.19,underwear
732,8.57,554.88,food,18.2,chicken
815,8.57,750.8,food,1.18,roll
833,8.57,425.88,furniture,0.89,bed
1819,8.57,595.5,clothing,10.57,t-shirt
1878,8.57,553.17,furniture,4.34,cot
2336,8.57,684.79,clothing,3.18,jeans
2991,8.57,583.2,clothing,10.48,underwear
3789,8.57,466.72,clothing,19.38,dress
4451,8.57,633.88,food,17.47,chicken
5806,8.57,261.61,food,3.86,quinoa
431,8.58,384.78,food,15.43,quinoa
2040,8.58,471.0,food,6.47,beef
2187,8.58,146.93,clothing,16.95,trousers
5457,8.58,671.56,food,12.11,quinoa
5558,8.58,560.94,clothing,16.23,skirt
8421,8.58,552.31,furniture,9.15,cot
9001,8.58,480.97,clothing,19.7,socks
32,8.59,719.54,clothing,1.95,trousers
790,8.59,947.25,furniture,4.64,press
1738,8.59,951.4,furniture,0.32,chair
2995,8.59,773.73,clothing,10.01,polo
3920,8.59,974.45,food,13.1,roll
3975,8.59,576.08,clothing,4.37,skirt
4124,8.59,935.09,furniture,5.23,chair
4161,8.59,143.85,clothing,2.46,skirt
4496,8.59,233.51,food,7.98,roll
5561,8.59,964.53,food,2.85,bread
7068,8.59,174.46,food,17.5,chicken
7652,8.59,218.72,clothing,5.16,polo
8024,8.59,378.75,food,15.37,sauce
8222,8.59,291.21,food,5.67,yoghurt
3854,8.6,942.3,food,19.88,chicken
4132,8.6,401.48,clothing,17.22,polo
5480,8.6,253.32,clothing,4.08,skirt
5918,8.6,180.04,furniture,13.81,chair
5988,8.6,45.98,food,18.1,beef
2230,8.61,102.86,food,17.43,whey
4053,8.61,172.36,furniture,7.15,bed
6413,8.61,835.69,clothing,9.29,tie
6909,8.61,109.65,food,18.14,rice
7276,8.61,626.55,clothing,15.47,polo
7327,8.61,780.25,furniture,16.46,bed
7507,8.61,484.51,clothing,5.69,shirt
8839,8.61,410.94,food,11.88,beef
8950,8.61,948.05,food,16.52,yoghurt
8952,8.61,255.96,food,13.06,noodles
9040,8.61,645.23,furniture,17.54,desk
9247,8.61,615.56,food,12.86,beef
757,8.62,214.12,food,4.17,beef
2715,8.62,181.33,clothing,13.42,skirt
2933,8.62,84.73,clothing,14.9,underwear
3446,8.62,710.58,clothing,17.34,t-shirt
3661,8.62,455.23,food,9.43,bread
7271,8.62,221.78,food,4.87,roll
7464,8.62,313.36,food,16.5,sauce
7882,8.62,724.31,food,3.88,roll
5,8.63,862.55,clothing,10.61,shirt
2181,8.63,80.05,clothing,17.15,polo
4119,8.63,120.56,food,7.3,whey
5359,8.63,723.27,furniture,17.4,desk
5796,8.63,313.08,food,7.8,beef
7534,8.63,409.98,furniture,4.61,press
8559,8.63,219.64,clothing,2.9,dress
9542,8.63,596.71,food,17.51,ice cream
54,8.64,970.76,clothing,2.36,socks
3201,8.64,73.81,clothing,14.36,jeans
5802,8.64,366.38,furniture,3.79,press
6600,8.64,694.4,food,14.56,whey
9713,8.64,342.75,clothing,14.62,tie
2946,8.65,149.87,furniture,16.47,chair
3754,8.65,501.45,furniture,3.09,sofa
4198,8.65,859.42,furniture,8.68,dining table
4202,8.65,474.26,furniture,19.33,cot
5494,8.65,109.43,clothing,3.86,underwear
7002,8.65,882.55,furniture,10.8,dining table
7553,8.65,345.49,food,8.62,chicken
9087,8.65,795.89,furniture,4.66,shelves
9988,8.65,634.34,clothing,8.77,tie
492,8.66,802.59,furniture,19.17,desk
1596,8.66,676.74,food,9.85,rice
4085,8.66,499.27,clothing,14.66,dress
7568,8.66,368.06,furniture,2.58,press
8577,8.66,547.37,clothing,7.52,trousers
8596,8.66,611.02,food,11.66,bread
9091,8.66,943.34,furniture,6.12,press
9346,8.66,813.15,clothing,1.32,skirt
9507,8.66,699.33,food,15.99,quinoa
9812,8.66,469.72,food,1.86,beef
9925,8.66,205.83,furniture,7.07,dining table
519,8.67,653.27,clothing,16.21,socks
1542,8.67,924.48,clothing,4.32,jeans
2081,8.67,69.29,furniture,11.73,press
4079,8.67,287.87,clothing,8.56,t-shirt
5750,8.67,227.69,furniture,13.91,shelves
6587,8.67,204.63,furniture,1.83,chair
6866,8.67,488.86,furniture,18.45,chair
7140,8.67,754.84,furniture,3.73,dining table
8852,8.67,453.19,clothing,5.72,dress
1743,8.68,761.42,furniture,15.38,shelves
2359,8.68,11.45,furniture,4.84,chair
3431,8.68,135.76,furniture,4.01,chair
3548,8.68,644.61,food,7.84,yoghurt
3971,8.68,759.05,clothing,17.3,socks
5916,8.68,140.55,clothing,6.61,underwear
6059,8.68,568.32,food,3.48,bread
8255,8.68,831.36,food,4.22,bread
8452,8.68,789.49,clothing,12.69,trousers
8518,8.68,294.68,food,6.37,whey
8764,8.68,786.59,clothing,12.45,polo
8823,8.68,416.97,food,14.87,ice cream
978,8.69,750.2,furniture,15.84,desk
1179,8.69,776.91,clothing,15.05,underwear
1526,8.69,968.15,furniture,16.3,bed
3057,8.69,103.99,clothing,9.35,skirt
3128,8.69,605.18,clothing,14.95,underwear
5661,8.69,756.81,clothing,15.7,dress
6521,8.69,650.6,food,19.66,sauce
7115,8.69,427.65,clothing,17.12,underwear
7779,8.69,252.2,furniture,9.18,cot
9354,8.69,227.55,furniture,7.87,desk
9875,8.69,345.44,clothing,11.41,tie
1181,8.7,490.12,food,4.93,chicken
1224,8.7,611.82,food,18.79,noodles
3765,8.7,989.56,furniture,15.6,chair
4366,8.7,263.11,food,14.36,beef
5138,8.7,358.12,clothing,15.05,tie
5203,8.7,648.69,food,0.41,noodles
6384,8.7,828.88,food,1.78,beef
6654,8.7,619.43,furniture,7.46,sofa
7807,8.7,422.77,food,15.11,noodles
9441,8.7,528.12,furniture,7.68,desk
9643,8.7,42.29,furniture,6.92,dining table
993,8.71,278.67,food,9.48,roll
1203,8.71,858.12,furniture,3.94,bed
2673,8.71,915.63,furniture,13.89,bed
5042,8.71,180.52,food,1.46,ice cream
5944,8.71,234.43,food,9.7,beef
6397,8.71,31.5,food,0.12,yoghurt
7840,8.71,347.14,clothing,10.69,underwear
8412,8.71,788.69,clothing,14.49,skirt
9693,8.71,136.05,furniture,16.98,press
9797,8.71,230.9,furniture,4.63,bed
991,8.72,208.71,furniture,0.17,dining table
1343,8.72,878.54,clothing,5.93,skirt
2779,8.72,415.33,furniture,8.93,desk
3392,8.72,459.15,clothing,17.85,t-shirt
3578,8.72,642.21,food,10.5,chicken
3680,8.72,32.57,furniture,10.63,shelves
4094,8.72,426.32,furniture,16.86,shelves
5351,8.72,726.55,furniture,7.62,shelves
6190,8.72,27.29,food,11.64,yoghurt
6296,8.72,812.31,clothing,4.04,underwear
7688,8.72,340.82,food,3.74,whey
9106,8.72,801.33,food,8.44,beef
9499,8.72,795.14,clothing,10.0,t-shirt
1331,8.73,329.97,furniture,2.29,press
4985,8.73,316.77,clothing,1.76,trousers
6439,8.73,658.04,clothing,7.96,trousers
7599,8.73,787.82,clothing,15.12,trousers
8165,8.73,515.67,furniture,18.88,desk
8420,8.73,727.29,food,13.57,beef
488,8.74,195.71,furniture,4.54,desk
1754,8.74,477.99,furniture,9.92,desk
3311,8.74,669.91,food,7.28,rice
4323,8.74,408.68,food,3.61,whey
5852,8.74,913.23,food,10.63,bread
6638,8.74,351.38,food,7.36,yoghurt
7037,8.74,372.16,food,7.56,rice
7106,8.74,11.88,clothing,13.62,skirt
7996,8.74,670.34,food,7.19,yoghurt
498,8.75,59.71,furniture,9.05,desk
971,8.75,765.23,furniture,9.95,desk
1010,8.75,322.62,furniture,12.86,desk
1294,8.75,153.16,clothing,7.38,t-shirt
2194,8.75,63.28,furniture,4.13,press
2486,8.75,641.57,furniture,6.38,press
2953,8.75,823.84,clothing,6.93,jeans
3011,8.75,315.35,furniture,1.99,sofa
3707,8.75,115.68,food,18.12,roll
3946,8.75,817.09,clothing,16.14,skirt
1468,8.76,422.64,clothing,15.08,underwear
1881,8.76,660.39,clothing,19.21,underwear
3401,8.76,489.16,furniture,18.58,desk
6254,8.76,474.18,furniture,11.16,bed
6363,8.76,69.34,furniture,11.99,press
7045,8.76,426.04,clothing,17.59,trousers
567,8.77,584.79,food,9.78,roll
1347,8.77,600.07,clothing,1.52,t-shirt
1523,8.77,116.6,furniture,0.9,sofa
1933,8.77,413.13,furniture,14.87,press
3185,8.77,966.73,clothing,14.84,trousers
4822,8.77,962.83,furniture,11.69,dining table
5291,8.77,831.04,furniture,11.96,press
6489,8.77,78.42,clothing,7.08,tie
6524,8.77,973.38,clothing,8.55,shirt
7203,8.77,303.2,food,11.22,roll
8153,8.77,521.71,clothing,15.27,trousers
8321,8.77,982.06,food,7.46,noodles
8475,8.77,63.64,food,7.43,chicken
8629,8.77,724.78,clothing,9.34,t-shirt
8878,8.77,79.12,food,16.85,yoghurt
9037,8.77,293.12,food,18.56,rice
925,8.78,332.76,food,13.84,noodles
3326,8.78,749.1,food,15.95,beef
5275,8.78,539.48,clothing,14.3,underwear
5458,8.78,770.88,furniture,12.63,bed
6105,8.78,18.56,clothing,3.68,t-shirt
7128,8.78,884.45,food,6.66,noodles
8000,8.78,215.98,clothing,13.27,polo
8100,8.78,426.66,clothing,18.83,dress
8328,8.78,46.59,clothing,13.11,socks
8675,8.78,826.85,food,18.99,rice
8767,8.78,426.73,clothing,4.81,dress
9220,8.78,980.81,clothing,10.84,tie
531,8.79,923.1,food,6.97,rice
1776,8.79,4.81,clothing,17.8,dress
3808,8.79,217.33,food,16.41,wrap
4717,8.79,940.66,food,10.61,chicken
5416,8.79,888.91,food,5.95,noodles
5572,8.79,335.29,food,12.55,whey
5691,8.79,122.15,food,10.87,bread
6270,8.79,447.55,clothing,18.66,jeans
6819,8.79,635.48,food,16.7,roll
9722,8.79,10.8,furniture,4.17,bed
575,8.8,657.16,furniture,1.66,shelves
3353,8.8,925.83,food,13.4,yoghurt
3612,8.8,337.65,clothing,16.76,shirt
3831,8.8,857.01,furniture,18.53,desk
5179,8.8,579.0,furniture,7.27,press
5887,8.8,808.84,furniture,12.18,press
6709,8.8,483.83,food,4.81,yoghurt
6896,8.8,313.18,furniture,6.26,sofa
7894,8.8,153.43,clothing,8.52,dress
8069,8.8,41.15,food,1.42,rice
2483,8.81,846.64,furniture,19.64,shelves
3380,8.81,794.14,clothing,3.32,jeans
3608,8.81,708.25,food,10.92,bread
3609,8.81,53.94,food,8.79,rice
4633,8.81,28.52,clothing,2.91,jeans
4770,8.81,528.85,furniture,0.9,cot
6029,8.81,254.38,furniture,16.55,cot
6144,8.81,415.07,furniture,12.32,press
9824,8.81,760.12,clothing,17.17,shirt
1828,8.82,285.07,food,15.39,beef
3071,8.82,754.44,food,0.27,whey
3440,8.82,110.85,food,2.43,wrap
4702,8.82,622.41,clothing,13.97,jeans
6722,8.82,618.63,furniture,9.65,press
7238,8.82,834.5,furniture,5.41,bed
7590,8.82,6.63,furniture,17.91,press
9062,8.82,675.53,furniture,8.99,chair
9151,8.82,467.09,furniture,13.99,shelves
9269,8.82,375.93,furniture,10.7,press
236,8.83,425.82,furniture,9.11,bed
2625,8.83,922.22,furniture,5.82,shelves
2679,8.83,840.8,clothing,5.43,jeans
3199,8.83,943.81,furniture,8.16,sofa
4321,8.83,939.98,food,6.65,quinoa
5618,8.83,163.33,food,15.01,yoghurt
8469,8.83,993.24,clothing,5.59,skirt
8533,8.83,703.84,clothing,7.69,dress
8670,8.83,794.02,food,14.54,beef
1560,8.84,306.96,furniture,16.56,sofa
2038,8.84,728.63,clothing,8.3,jeans
4003,8.84,767.57,furniture,5.38,chair
4362,8.84,260.5,clothing,13.86,skirt
4958,8.84,203.98,food,8.02,whey
8454,8.84,996.09,furniture,5.27,press
820,8.85,894.2,food,13.81,roll
1716,8.85,528.44,food,9.73,whey
2425,8.85,818.4,food,16.08,roll
2432,8.85,729.7,food,13.39,sauce
3916,8.85,425.15,furniture,9.52,press
4208,8.85,705.25,food,5.67,bread
4579,8.85,168.15,clothing,8.35,skirt
4963,8.85,605.71,food,3.24,beef
168,8.86,865.67,furniture,18.07,dining table
5926,8.86,300.46,furniture,12.17,desk
6273,8.86,121.58,clothing,2.6,t-shirt
6544,8.86,949.12,clothing,17.64,shirt
7301,8.86,944.48,food,1.78,beef
9152,8.86,240.64,food,5.07,noodles
1414,8.87,226.73,clothing,6.12,shirt
2135,8.87,988.08,clothing,19.31,dress
3469,8.87,111.2,clothing,8.12,polo
3958,8.87,486.16,furniture,4.52,chair
4507,8.87,484.98,furniture,16.97,cot
4676,8.87,459.63,food,6.62,bread
4741,8.87,828.49,furniture,4.13,cot
6541,8.87,629.72,furniture,3.89,desk
6785,8.87,231.4,furniture,2.31,shelves
7463,8.87,155.19,furniture,2.86,press
8875,8.87,588.32,furniture,9.52,dining table
9761,8.87,986.16,clothing,9.47,dress
9876,8.87,780.13,food,3.77,noodles
1796,8.88,840.22,food,17.11,whey
2374,8.88,110.79,food,18.25,yoghurt
3517,8.88,507.93,furniture,19.37,press
4156,8.88,446.11,food,8.98,wrap
4318,8.88,552.45,furniture,12.89,shelves
199,8.89,715.58,clothing,16.11,shirt
464,8.89,143.52,clothing,16.95,dress
483,8.89,57.31,clothing,6.9,shirt
4227,8.89,541.77,furniture,10.97,dining table
5288,8.89,35.11,clothing,4.71,underwear
5761,8.89,992.69,clothing,18.2,trousers
8057,8.89,93.49,clothing,2.1,socks
2122,8.9,972.61,clothing,14.08,shirt
2377,8.9,59.31,food,14.87,yoghurt
2889,8.9,207.06,clothing,9.27,skirt
4685,8.9,259.17,food,0.09,roll
6937,8.9,593.7,furniture,2.29,bed
7932,8.9,831.42,clothing,0.42,trousers
8527,8.9,881.37,clothing,8.8,dress
849,8.91,190.66,furniture,12.62,desk
1191,8.91,951.14,clothing,7.61,socks
1739,8.91,244.78,clothing,2.08,jeans
1955,8.91,704.74,furniture,7.96,dining table
2242,8.91,219.51,clothing,10.54,tie
7417,8.91,663.33,furniture,5.36,desk
7528,8.91,261.6,furniture,2.68,sofa
7640,8.91,402.68,furniture,11.73,dining table
9095,8.91,737.14,furniture,9.01,cot
9983,8.91,208.66,food,4.99,quinoa
294,8.92,842.51,food,9.67,ice cream
758,8.92,439.01,food,7.53,whey
1348,8.92,34.87,food,13.23,sauce
2268,8.92,935.41,furniture,12.96,cot
2362,8.92,218.88,food,0.59,ice cream
5644,8.92,332.27,food,11.29,ice cream
6446,8.92,162.14,food,12.59,quinoa
865,8.93,3.67,food,0.99,yoghurt
875,8.93,117.6,furniture,11.17,cot
1168,8.93,644.05,furniture,13.6,shelves
1522,8.93,673.15,food,16.74,whey
1783,8.93,127.03,clothing,16.68,skirt
2136,8.93,439.67,furniture,17.76,chair
2735,8.93,549.95,food,1.89,ice cream
3846,8.93,520.8,clothing,18.77,underwear
4799,8.93,416.21,clothing,12.93,polo
5208,8.93,110.74,clothing,12.14,dress
5612,8.93,635.02,food,10.21,rice
9241,8.93,322.23,clothing,17.93,trousers
